Nível,Código,Codes,parent_code,Designação
2,11,11,11,"Norte"
2,16,16,16,"Centro"
2,17,17,17,"Área Metropolitana de Lisboa"
2,18,18,18,"Alentejo"
2,15,15,15,"Algarve"
2,20,20,20,"Região Autónoma dos Açores"
2,30,30,30,"Região Autónoma da Madeira"
