Catalog Number;Collectors;Collector Number;Start Date;Start Date Precision;Pais;Provincia;Distrito ou Municipio;Locality Name;Latitude1;Longitude1;Collection;Determiner;Kingdom;phylum;class;order;family;genus;Full Name;Species Author;subspecies Author;variety Author
LISC049587;F.A.Mendonça;3958;16/04/1948;1;Mozambique;Sofala;Nhamatanda;Vila Machado, serra do Chiluvo.;-19,2422228;34,0697231;Herbário;H.Wild;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora africana;(A.Rich.) Engl.;;
LISC049588;A.R.Torre;980;07/11/1936;1;Mozambique;Nampula;;Mogovolas, entre Muatua e António Enes (Agoche);-15,977018;39,799648;Herbário;E.J.Mendes;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora africana var. rubriflora;(A.Rich.) Engl.;;(Engl.) Wild
LISC049589;F.A.Mendonça;1255;05/11/1942;1;Mozambique;Nampula;Ribaué;Ribauè, posto agricola.;-14,9894443;38,2672195;Herbário;E.J.Mendes;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora africana var. rubriflora;(A.Rich.) Engl.;;(Engl.) Wild
LISC049590;A.R.Torre;3710;26/10/1941;1;Mozambique;Tete;Changara;Tete, Boroma;-16,0500002;33,4333324;Herbário;E.J.Mendes;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora caerulea;Burtt;;
LISC049591;A.R.Torre ;3704;26/10/1941;1;Mozambique;Tete;Cidade de Tete;Entre Tete e Boroma.;-16,134719;33,491866;Herbário;H.Wild;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora pyracanthoides subsp. glandulosa;Engl.;(Schinz) Wild;
LISC049592;F.A.Mendonça;4490;07/1948;2;Mozambique;Província de Maputo;Matutuíne;Maputo, Florestas de Magala;-26,566399;32,825199;Herbário;H.Wild;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora neglecta;I.Verd.;;
LISC049593;F.A.Mendonça;3136;29/11/1944;1;Mozambique;Província de Maputo;Magude;Magude, entre Magude e o rio Uanetze.;-25,026139;32,618521;Herbário;H.Wild;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora neglecta;I.Verd.;;
LISC049594;A.R.Torre ;1727;08/10/1940;1;Mozambique;Província de Maputo;Cidade de Maputo;Lourenço Marques, Costa do Sol;-25,9130087;32,6333547;Herbário;H.Wild;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora neglecta;I.Verd.;;
LISC049595;F.A.Mendonça;3530;26/11/1947;1;Mozambique;Província de Maputo;Matutuíne;Maputo, Salamanga.;-26,4752779;32,6483326;Herbário;H.Wild;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora neglecta;I.Verd.;;
LISC049596;F.A.Mendonça;911;17/10/1942;1;Mozambique;Cabo Delgado;Montepuez;Montepuez, próximo da povoação;-13,1255555;38,9997234;Herbário;H.Wild;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora merkeri;Engl.;;
LISC049597;A.R.Torre;3836;07/11/1941;1;Mozambique;Inhambane;;Vilanculos, entre Mapinhane e o rio das Pedras.;-22,731935;35,256771;Herbário;E.J.Mendes;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora merkeri;Engl.;;
LISC049598;F.A.Mendonça;375;24/09/1942;1;Mozambique;Tete;;Tete, de Boroma para Chicoa.;-15,720803;32,833673;Herbário;E.J.Mendes;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora merkeri;Engl.;;
LISC049599;F.A.Mendonça;1132;30/10/1942;1;Mozambique;Moçambique;Eráti;Eráti, entre Namapa e Nacaroa, monte Namicopo, a 17 km de Namapa.;-13,865731;39,82935;Herbário;H.Wild;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora mollis;(Oliv.) Engl.;;
LISC049600;A.R.Torre;6080;26/10/1943;1;Mozambique;Manica;Guro;Báruè, Mungari.;-17,1680555;33,5538883;Herbário;H.Wild;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora mollis;(Oliv.) Engl.;;
LISC049601;A.R.Torre;3706;26/10/1941;1;Mozambique;Tete;;Tete, entre Boroma e Tete.;-16,134719;33,491866;Herbário;H.Wild;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora mollis;(Oliv.) Engl.;;
LISC049602;F.A.Mendonça;3169;30/11/1944;1;Mozambique;Província de Maputo;Magude;Magude, entre Mahel e Mapulangúene.;-24,563925;32,266659;Herbário;H.Wild;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora mollis;(Oliv.) Engl.;;
LISC049603;F.A.Mendonça;2045;12/09/1944;1;Mozambique;Zambezia;Mopeia;Mopeia, estrada para Campo;-17,90631;35,806326;Herbário;E.J.Mendes;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora pteleifolia;Engl.;;
LISC049604;A.R.Torre;3654;14/10/1941;1;Mozambique;Zambezia;Mopeia;Mopeia, margens do rio Zambeze;-17,9772215;35,703331;Herbário;E.J.Mendes;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora pyracanthoides subsp. pyracanthoides;Engl.;;
LISC049605;F.A.Mendonça;44;31/08/1942;1;Mozambique;Inhambane;;Vilanculos, estrada de Mapinhane para Funhalouro, a 24 km de Mapinhane.;-22,361751;34,920537;Herbário;H.Wild;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora schimperi;(O.Berg) Engl.;;
LISC049606;F.A.Mendonça;3280;06/12/1944;1;Mozambique;Inhambane;Zavala;Zavala, entre Quissico e a praia de Zavala.;-24,733844;34,77536;Herbário;H.Wild;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora schlechteri;Engl.;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;
